alpha,beta,coefficient
11111111111100011100,11111111111011100010,3.1883017619892402e-05
11111111111100011100,11111111111010011010,0.0040377056770214284
11111111111100011100,11111111111001010110,0.00093248011680323339
11111111111100011100,11111111111000101110,0.00087173024640846105
11111111111100011100,11111111110111100001,-0.00014946056213702621
11111111111100011100,11111111110110011001,-0.0053115393010490152
11111111111100011100,11111111110101010101,-0.0019363734885897916
11111111111100011100,11111111110100101101,-0.0014273633379808361
11111111111010011100,11111111111100011010,0.066810367604947782
11111111110110011100,11111111111100011001,-0.061697368300163445
11111111111001011100,11111111111100010110,0.065869009060298522
11111111110101011100,11111111111100010101,-0.061473382810731551
11111111110011011100,11111111111100010011,0.050640129082669752
11111111111000111100,11111111111100001110,0.064106668365746342
11111111110100111100,11111111111100001101,-0.059217820653592761
11111111110010111100,11111111111100001011,0.048187150030275384
11111111110001111100,11111111111100000111,0.049631669537952547
11111111111111000010,11111111111011110000,0.089186925361080957
11111111111110100010,11111111111011101000,0.088747237421867201
11111111111101100010,11111111111011100100,0.081192094026635395
11111111111011100010,11111111111111010000,0.0012207675131257866
11111111111011100010,11111111111110101000,0.0013073965177575711
11111111111011100010,11111111111101100100,0.0041268318483212519
11111111111011100010,11111111111100011100,3.1883017618026937e-05
11111111111011100010,11111111111011100010,-0.079022878219584841
11111111111011100010,11111111111010011010,0.0020992216059402867
11111111111011100010,11111111111001010110,-0.0004184345974582474
11111111111011100010,11111111111000101110,-0.00023745252702363323
11111111111011100010,11111111110111100001,0.0095245639450027581
11111111111011100010,11111111110110011001,0.00075794211449811656
11111111110111100010,11111111111011100001,0.060503316943415396
11111111111110010010,11111111111011011000,-0.082365164265098892
11111111111101010010,11111111111011010100,-0.076999901040494881
11111111111011010010,11111111111111100000,-0.0011537962338818803
11111111111011010010,11111111111110011000,-0.0015588538344079477
11111111111011010010,11111111111101010100,-0.0041730247301922053
11111111111011010010,11111111111100101100,0.00014872058000598437
11111111111011010010,11111111111011010010,0.074567245430228982
11111111111011010010,11111111111010101010,-0.0024496266834274534
11111111111011010010,11111111111001100110,0.00017668416255659867
11111111111011010010,11111111111000011110,0.00014752694062101303
11111111111011010010,11111111110111010001,-0.0089520901879791524
11111111111011010010,11111111110110101001,-0.00041640638249263107
11111111111011010010,11111111110011100011,0.00092930629976010516
11111111110111010010,11111111111011010001,-0.057117187997301574
11111111111100110010,11111111111011001100,-0.073083811919495964
11111111111010110010,11111111111101001100,-0.0015044354247833022
11111111111010110010,11111111111011001010,0.072101582646913451
11111111110110110010,11111111111011001001,-0.053370291885104608
11111111111001110010,11111111111011000110,0.069080702056379964
11111111110101110010,11111111111011000101,-0.052449136746751009
11111111110011110010,11111111111011000011,0.052624870888373615
11111111111110001010,11111111111010111000,-0.080414968544373799
11111111111101001010,11111111111010110100,-0.071661613239716287
11111111111011001010,11111111111010110010,0.072101582646900003
11111111110111001010,11111111111010110001,-0.054859326829504056
11111111111100101010,11111111111010101100,-0.074467862529605702
11111111111010101010,11111111111111100000,-0.0011100312048184708
11111111111010101010,11111111111110011000,-0.0014554019056161388
11111111111010101010,11111111111101010100,0.00018436472494397986
11111111111010101010,11111111111100101100,-0.0041372302217993822
11111111111010101010,11111111111011010010,-0.0024496266834246631
11111111111010101010,11111111111010101010,0.072056583181678999
11111111111010101010,11111111111001100110,-0.00051869335118282119
11111111111010101010,11111111111000011110,0.00030281066052920266
11111111111010101010,11111111110111010001,-0.00044109776534552084
11111111111010101010,11111111110110101001,-0.0087518288390891451
11111111111010101010,11111111110011100011,0.0013458659139752459
11111111110110101010,11111111111010101001,-0.055231418180226054
11111111111001101010,11111111111010100110,0.067805144481843785
11111111110101101010,11111111111010100101,-0.05212747072567471
11111111110011101010,11111111111010100011,0.052747764432861804
11111111111100011010,11111111111010011100,0.066810367604941592
11111111111010011010,11111111111111010000,0.00071225766471064568
11111111111010011010,11111111111110101000,0.00073336885784983899
11111111111010011010,11111111111101100100,-3.8727583885888258e-05
11111111111010011010,11111111111100011100,0.0040377056770241147
11111111111010011010,11111111111011100010,0.0020992216059454766
11111111111010011010,11111111111010011010,-0.064333727119562215
11111111111010011010,11111111111001010110,0.00036783133469037578
11111111111010011010,11111111111000101110,-0.00025657173878203152
11111111111010011010,11111111110111100001,0.00076194441424908552
11111111111010011010,11111111110110011001,0.0082773791051189809
11111111111010011010,11111111110011010011,-0.0013739070028346415
11111111111010011010,11111111110010101011,-0.00095184923926771648
11111111110110011010,11111111111010011001,0.049351310505670834
11111111111001011010,11111111111010010110,-0.06188541848122317
11111111110101011010,11111111111010010101,0.047389323281325307
11111111110011011010,11111111111010010011,-0.0479388204543423
11111111111000111010,11111111111010001110,-0.060644282776901634
11111111110100111010,11111111111010001101,0.045962713379471921
11111111110010111010,11111111111010001011,-0.045998106354923178
11111111110001111010,11111111111010000111,-0.045422282755156543
11111111111110000110,11111111111001111000,-0.078666785859090774
11111111111101000110,11111111111001110100,-0.07261148916659653
11111111111011000110,11111111111001110010,0.069080702056402099
11111111110111000110,11111111111001110001,-0.052815364069377431
11111111111100100110,11111111111001101100,-0.071995408974702566
11111111111010100110,11111111111001101010,0.067805144481875773
11111111110110100110,11111111111001101001,-0.051069268806971477
11111111111001100110,11111111111111100000,-0.00046482331326831673
11111111111001100110,11111111111110011000,-7.8759476137609533e-05
11111111111001100110,11111111111101010100,-0.00079777950901587077
11111111111001100110,11111111111100101100,-0.00081075579928222691
11111111111001100110,11111111111011010010,0.00017668416255815103
11111111111001100110,11111111111010101010,-0.00051869335118251035
11111111111001100110,11111111111001100110,0.063386821453383257
11111111111001100110,11111111111000011110,-0.0015553604393056218
11111111111001100110,11111111110101100101,-0.0079777424752952558
11111111111001100110,11111111110011100011,0.0037971094711997323
11111111110101100110,11111111111001100101,-0.049025562209052236
11111111110011100110,11111111111001100011,0.0478720977615988
11111111111100010110,11111111111001011100,0.065869009060312234
11111111111010010110,11111111111001011010,-0.061885418481246381
11111111110110010110,11111111111001011001,0.046420399452523492
11111111111001010110,11111111111111010000,0.00033184199240158797
11111111111001010110,11111111111101100100,0.00082272991299825828
11111111111001010110,11111111111100011100,0.00093248011680336523
11111111111001010110,11111111111011100010,-0.00041843459746172243
11111111111001010110,11111111111010011010,0.0003678313346898558
11111111111001010110,11111111111001010110,-0.058970434371641005
11111111111001010110,11111111111000101110,0.0019315780467209307
11111111111001010110,11111111110101010101,0.0075010425730833328
11111111111001010110,11111111110011010011,-0.0037652517479198938
11111111110101010110,11111111111001010101,0.045635142229103726
11111111110011010110,11111111111001010011,-0.044451550235221772
11111111111000110110,11111111111001001110,-0.057654013324375954
11111111110100110110,11111111111001001101,0.042503943624881094
11111111110010110110,11111111111001001011,-0.040742212978074011
11111111110001110110,11111111111001000111,-0.041837893088220987
11111111111100001110,11111111111000111100,0.064106668365745301
11111111111010001110,11111111111000111010,-0.060644282776916345
11111111110110001110,11111111111000111001,0.046282080347845027
11111111111001001110,11111111111000110110,-0.057654013324367016
11111111110101001110,11111111111000110101,0.043677708651211809
11111111110011001110,11111111111000110011,-0.042658463507810794
11111111111000101110,11111111111110101000,0.00022706084044843183
11111111111000101110,11111111111101100100,0.00081023293389519959
11111111111000101110,11111111111100011100,0.00087173024641508281
11111111111000101110,11111111111011100010,-0.00023745252701591889
11111111111000101110,11111111111010011010,-0.00025657173878710347
11111111111000101110,11111111111001010110,0.0019315780467177889
11111111111000101110,11111111111000101110,-0.056162576504400596
11111111111000101110,11111111110100101101,0.0073666374888575314
11111111111000101110,11111111110010101011,-0.0036782647323029133
11111111110100101110,11111111111000101101,0.043843743604314526
11111111110010101110,11111111111000101011,-0.04256560555543195
11111111110001101110,11111111111000100111,-0.041787336604963726
11111111111000011110,11111111111110011000,0.00014906665385233585
11111111111000011110,11111111111101010100,-0.00058047362889922835
11111111111000011110,11111111111100101100,-0.00055308145139990657
11111111111000011110,11111111111011010010,0.0001475269406204339
11111111111000011110,11111111111010101010,0.00030281066053078294
11111111111000011110,11111111111001100110,-0.0015553604393074827
11111111111000011110,11111111111000011110,0.049681816336812713
11111111111000011110,11111111110100011101,-0.0071579458611653679
11111111111000011110,11111111110010011011,0.0035773803352131101
11111111110100011110,11111111111000011101,-0.038650024546691655
11111111110010011110,11111111111000011011,0.037429238638325819
11111111110001011110,11111111111000010111,0.037459607724455349
11111111110000111110,11111111111000001111,0.035841723620823336
11111111111111000001,11111111110111110000,-0.081420031717026636
11111111111110100001,11111111110111101000,-0.082374331980532595
11111111111101100001,11111111110111100100,-0.074430935093961106
11111111111011100001,11111111110111100010,0.060503316943432708
11111111110111100001,11111111111111010000,-0.0017521819669652236
11111111110111100001,11111111111110101000,-0.0024563159356460721
11111111110111100001,11111111111101100100,-0.0057166469952267835
11111111110111100001,11111111111100011100,-0.00014946056213612852
11111111110111100001,11111111111011100010,0.0095245639450058286
11111111110111100001,11111111111010011010,0.00076194441425193752
11111111110111100001,11111111110111100001,-0.072807537777917264
11111111110111100001,11111111110110011001,0.0019562312403611734
11111111110111100001,11111111110101010101,-0.00042924540930548537
11111111110111100001,11111111110100101101,-0.000261878357841347
11111111111110010001,11111111110111011000,0.076521473205578325
11111111111101010001,11111111110111010100,0.070622619058270053
11111111111011010001,11111111110111010010,-0.057117187997308021
11111111110111010001,11111111111111100000,0.0010112767625017453
11111111110111010001,11111111111110011000,0.0026809222113682836
11111111110111010001,11111111111101010100,0.0056737953110245123
11111111110111010001,11111111111100101100,-3.376445150218322e-05
11111111110111010001,11111111111011010010,-0.008952090187987774
11111111110111010001,11111111111010101010,-0.00044109776534312698
11111111110111010001,11111111110111010001,0.069436551309484243
11111111110111010001,11111111110110101001,-0.0023490389912516861
11111111110111010001,11111111110101100101,0.00023553261846085484
11111111110111010001,11111111110100011101,0.00015050726329575258
11111111110111010001,11111111110011100011,-0.00061629118656011245
11111111111100110001,11111111110111001100,0.068310136132478355
11111111111010110001,11111111110111001010,-0.054859326829515602
11111111110110110001,11111111111101001100,0.0023629627427212523
11111111110110110001,11111111110111001001,0.068432230284132783
11111111111001110001,11111111110111000110,-0.052815364069368737
11111111110101110001,11111111110111000101,0.065548274096503947
11111111110011110001,11111111110111000011,-0.054518663382748925
11111111111110001001,11111111110110111000,0.07391412928842353
11111111111101001001,11111111110110110100,0.065187538877376008
11111111111011001001,11111111110110110010,-0.053370291885109902
11111111110111001001,11111111110110110001,0.068432230284115714
11111111111100101001,11111111110110101100,0.068712461482842283
11111111111010101001,11111111110110101010,-0.055231418180245302
11111111110110101001,11111111111111100000,0.0014227212612583692
11111111110110101001,11111111111110011000,0.0019971277843051256
11111111110110101001,11111111111101010100,-7.4699847084855897e-05
11111111110110101001,11111111111100101100,0.0055710604422358583
11111111110110101001,11111111111011010010,-0.00041640638249264582
11111111110110101001,11111111111010101010,-0.0087518288390838368
11111111110110101001,11111111110111010001,-0.002349038991257595
11111111110110101001,11111111110110101001,0.068074093123034418
11111111110110101001,11111111110101100101,-0.00042518211483255381
11111111110110101001,11111111110100011101,0.00030479346711024191
11111111110110101001,11111111110011100011,-0.00071858993528421049
11111111111001101001,11111111110110100110,-0.051069268806974322
11111111110101101001,11111111110110100101,0.064669351595400854
11111111110011101001,11111111110110100011,-0.054032043710874444
11111111111100011001,11111111110110011100,-0.061697368300168184
11111111111010011001,11111111110110011010,0.049351310505679022
11111111110110011001,11111111111111010000,-0.0010202621540583018
11111111110110011001,11111111111110101000,-0.00066025763198701158
11111111110110011001,11111111111101100100,-1.3203237446469722e-05
11111111110110011001,11111111111100011100,-0.0053115393010503701
11111111110110011001,11111111111011100010,0.00075794211449285015
11111111110110011001,11111111111010011010,0.0082773791051203652
11111111110110011001,11111111110111100001,0.0019562312403565278
11111111110110011001,11111111110110011001,-0.061571962715123163
11111111110110011001,11111111110101010101,0.00024474299432752607
11111111110110011001,11111111110100101101,-0.00034886396709143448
11111111110110011001,11111111110011010011,0.00073570935532837683
11111111110110011001,11111111110010101011,0.00064052936832323913
11111111111001011001,11111111110110010110,0.046420399452518898
11111111110101011001,11111111110110010101,-0.05914768231647545
11111111110011011001,11111111110110010011,0.049157817664565839
11111111111000111001,11111111110110001110,0.046282080347844028
11111111110100111001,11111111110110001101,-0.058210471493947452
11111111110010111001,11111111110110001011,0.047871757871546496
11111111110001111001,11111111110110000111,0.046862140741141207
11111111111110000101,11111111110101111000,0.072830747445647645
11111111111101000101,11111111110101110100,0.066620271823532196
11111111111011000101,11111111110101110010,-0.052449136746771582
11111111110111000101,11111111110101110001,0.065548274096524431
11111111111100100101,11111111110101101100,0.067128841186656463
11111111111010100101,11111111110101101010,-0.052127470725704436
11111111110110100101,11111111110101101001,0.064669351595432786
11111111111001100101,11111111110101100110,-0.049025562209064642
11111111110101100101,11111111111111100000,-0.00014719035532871494
11111111110101100101,11111111111101010100,0.0013371536622606235
11111111110101100101,11111111111100101100,0.0018132661639736589
11111111110101100101,11111111111001100110,-0.0079777424752914567
11111111110101100101,11111111110111010001,0.00023553261845444675
11111111110101100101,11111111110110101001,-0.00042518211483446829
11111111110101100101,11111111110101100101,0.061158303958309124
11111111110101100101,11111111110100011101,-0.0013271079700152839
11111111110101100101,11111111110011100011,-0.002872783426290151
11111111110011100101,11111111110101100011,-0.049579083585220438
11111111111100010101,11111111110101011100,-0.061473382810758342
11111111111010010101,11111111110101011010,0.047389323281341759
11111111110110010101,11111111110101011001,-0.05914768231650306
11111111111001010101,11111111110101010110,0.045635142229107119
11111111110101010101,11111111111111010000,0.00016652800550108981
11111111110101010101,11111111111101100100,-0.00066805856655928356
11111111110101010101,11111111111100011100,-0.0019363734885938092
11111111110101010101,11111111111001010110,0.0075010425730873478
11111111110101010101,11111111110111100001,-0.00042924540930116645
11111111110101010101,11111111110110011001,0.00024474299432674008
11111111110101010101,11111111110101010101,-0.057448069495507049
11111111110101010101,11111111110100101101,0.0018453395056394096
11111111110101010101,11111111110011010011,0.0028433224624442466
11111111110011010101,11111111110101010011,0.0460966054885667
11111111111000110101,11111111110101001110,0.043677708651219858
11111111110100110101,11111111110101001101,-0.055480881878216176
11111111110010110101,11111111110101001011,0.042811522447572317
11111111110001110101,11111111110101000111,0.04350744725241594
11111111111100001101,11111111110100111100,-0.059217820653609192
11111111111010001101,11111111110100111010,0.045962713379490837
11111111110110001101,11111111110100111001,-0.058210471493962829
11111111111001001101,11111111110100110110,0.042503943624887151
11111111110101001101,11111111110100110101,-0.055480881878206462
11111111110011001101,11111111110100110011,0.043630813548516105
11111111111000101101,11111111110100101110,0.043843743604328224
11111111110100101101,11111111111110101000,0.00019847426882759446
11111111110100101101,11111111111101100100,-0.00094831018570893505
11111111110100101101,11111111111100011100,-0.0014273633379783322
11111111110100101101,11111111111000101110,0.007366637488851472
11111111110100101101,11111111110111100001,-0.00026187835784520345
11111111110100101101,11111111110110011001,-0.00034886396708965752
11111111110100101101,11111111110101010101,0.0018453395056430319
11111111110100101101,11111111110100101101,-0.055379938386506129
11111111110100101101,11111111110010101011,0.0027573296244599982
11111111110010101101,11111111110100101011,0.044290152480306849
11111111110001101101,11111111110100100111,0.042949577914177653
11111111111000011101,11111111110100011110,-0.038650024546697637
11111111110100011101,11111111111101010100,0.00059962633077765496
11111111110100011101,11111111111100101100,0.00032679782151806623
11111111110100011101,11111111111000011110,-0.0071579458611633097
11111111110100011101,11111111110111010001,0.00015050726330091707
11111111110100011101,11111111110110101001,0.000304793467109327
11111111110100011101,11111111110101100101,-0.0013271079700157863
11111111110100011101,11111111110100011101,0.049524088949561416
11111111110100011101,11111111110010011011,-0.0026688386780403532
11111111110010011101,11111111110100011011,-0.038985725149225277
11111111110001011101,11111111110100010111,-0.038536868184688766
11111111110000111101,11111111110100001111,-0.037433415860442208
11111111111110000011,11111111110011111000,-0.062426669702967563
11111111111101000011,11111111110011110100,-0.055001063502327183
11111111111011000011,11111111110011110010,0.052624870888391968
11111111110111000011,11111111110011110001,-0.054518663382757002
11111111111100100011,11111111110011101100,-0.055721725764848289
11111111111010100011,11111111110011101010,0.052747764432885855
11111111110110100011,11111111110011101001,-0.054032043710877754
11111111111001100011,11111111110011100110,0.047872097761600278
11111111110101100011,11111111110011100101,-0.049579083585207087
11111111110011100011,11111111111011010010,0.00092930629976392296
11111111110011100011,11111111111010101010,0.0013458659139699435
11111111110011100011,11111111111001100110,0.0037971094711972842
11111111110011100011,11111111110111010001,-0.00061629118655502754
11111111110011100011,11111111110110101001,-0.0007185899352852498
11111111110011100011,11111111110101100101,-0.0028727834262902326
11111111110011100011,11111111110011100011,0.049056820961513557
11111111111100010011,11111111110011011100,0.050640129082678433
11111111111010010011,11111111110011011010,-0.047938820454360778
11111111110110010011,11111111110011011001,0.049157817664574999
11111111111001010011,11111111110011010110,-0.044451550235223826
11111111110101010011,11111111110011010101,0.046096605488564264
11111111110011010011,11111111111010011010,-0.0013739070028322626
11111111110011010011,11111111111001010110,-0.0037652517479206818
11111111110011010011,11111111110110011001,0.00073570935532525617
11111111110011010011,11111111110101010101,0.0028433224624439175
11111111110011010011,11111111110011010011,-0.046207016586953351
11111111111000110011,11111111110011001110,-0.042658463507814007
11111111110100110011,11111111110011001101,0.043630813548509603
11111111110010110011,11111111110011001011,-0.042648565476573301
11111111110001110011,11111111110011000111,-0.0411719795539634
11111111111100001011,11111111110010111100,0.048187150030287326
11111111111010001011,11111111110010111010,-0.045998106354941309
11111111110110001011,11111111110010111001,0.047871757871552428
11111111111001001011,11111111110010110110,-0.040742212978078778
11111111110101001011,11111111110010110101,0.042811522447565871
11111111110011001011,11111111110010110011,-0.042648565476570956
11111111111000101011,11111111110010101110,-0.042565605555437529
11111111110100101011,11111111110010101101,0.044290152480299126
11111111110010101011,11111111111010011010,-0.0009518492392673948
11111111110010101011,11111111111000101110,-0.0036782647322992842
11111111110010101011,11111111110110011001,0.00064052936832604689
11111111110010101011,11111111110100101101,0.0027573296244620999
11111111110010101011,11111111110010101011,-0.044616815651249551
11111111110001101011,11111111110010100111,-0.040255581180468361
11111111111000011011,11111111110010011110,0.037429238638331357
11111111110100011011,11111111110010011101,-0.038985725149225617
11111111110010011011,11111111111000011110,0.0035773803352104174
11111111110010011011,11111111110100011101,-0.0026688386780432832
11111111110010011011,11111111110010011011,0.040023910286281029
11111111110001011011,11111111110010010111,0.036043001592813359
11111111110000111011,11111111110010001111,0.035232438996627272
11111111111100000111,11111111110001111100,0.049631669537978734
11111111111010000111,11111111110001111010,-0.045422282755188358
11111111110110000111,11111111110001111001,0.04686214074116276
11111111111001000111,11111111110001110110,-0.041837893088235815
11111111110101000111,11111111110001110101,0.04350744725242317
11111111110011000111,11111111110001110011,-0.041171979553977181
11111111111000100111,11111111110001101110,-0.041787336604980921
11111111110100100111,11111111110001101101,0.042949577914182822
11111111110010100111,11111111110001101011,-0.040255581180482489
11111111110001100111,11111111110001100111,-0.043121341167321262
11111111111000010111,11111111110001011110,0.037459607724469886
11111111110100010111,11111111110001011101,-0.038536868184697599
11111111110010010111,11111111110001011011,0.03604300159282401
11111111110001010111,11111111110001010111,0.0397253422971377
11111111110000110111,11111111110001001111,0.033315662859882848
11111111111000001111,11111111110000111110,0.03584172362083566
11111111110100001111,11111111110000111101,-0.037433415860447045
11111111110010001111,11111111110000111011,0.035232438996635043
11111111110001001111,11111111110000110111,0.033315662859880385
11111111110000101111,11111111110000101111,0.03786887912455579
11111111110000011111,11111111110000011111,-0.033284723285543875
